macro_f1	balanced_accuracy	mcc	quadratic_kappa	macro_precision	macro_recall	recall_class0	recall_class1	roc_auc	average_precision	repeat	fold	n_test	scheme	model	recall_class2	recall_class3
0.44072770165235897	0.7704339115439237	0.3421107431627863	0.4155001539843709	0.3875338753387534	0.7704339115439237	0.8734023128423616	0.75	0.9650293630735132	0.43033831649626214	2	1	1685	4class	logistic_regression	0.625	0.8333333333333334
0.4477384395621792	0.7923817489282817	0.33288285388280686	0.41198333449184243	0.3965607383160574	0.7923817489282817	0.864963503649635	0.8125	0.9595881082894357	0.46366162306914094	2	2	1685	4class	logistic_regression	0.7142857142857143	0.7777777777777778
0.41371340042071747	0.6675314465408805	0.3245088575942286	0.4063803536807473	0.37658301642076847	0.6675314465408805	0.8867924528301887	0.8666666666666667	0.9584320108243121	0.42125971423879605	2	3	1684	4class	logistic_regression	0.25	0.6666666666666666
0.4063963350927633	0.6873175406562664	0.3253350081111348	0.4102898452807243	0.36460242097110074	0.6873175406562664	0.884357881923311	0.7333333333333333	0.9708488503545921	0.5053443068287597	2	4	1685	4class	logistic_regression	0.5	0.631578947368421
0.42394341205316816	0.6970607628322175	0.31436570180283613	0.4247596801724913	0.3842425337186898	0.6970607628322175	0.8715763846622033	0.625	0.9481602864630249	0.4249076640129443	3	0	1685	4class	logistic_regression	0.625	0.6666666666666666
0.43319766810158106	0.7612928687290001	0.3415458146747486	0.4084313489470486	0.38517163893669915	0.7612928687290001	0.8765206812652068	0.875	0.9725793975585931	0.4517188518573543	3	1	1685	4class	logistic_regression	0.5714285714285714	0.7222222222222222
0.43483000930731935	0.7333637469586375	0.32023103433519234	0.40640996032553056	0.38893498116939296	0.7333637469586375	0.8667883211678832	0.7333333333333333	0.9586121687647688	0.4455836676800188	3	2	1685	4class	logistic_regression	0.5	0.8333333333333334
0.4454999623462984	0.7886885439913438	0.3450892132023934	0.42369632174082217	0.3929551181584262	0.7886885439913438	0.8825319537431527	0.8	0.97111403164012	0.45191233915052764	3	3	1684	4class	logistic_regression	0.75	0.7222222222222222
0.43202065495819425	0.7357287962755336	0.3502016618020241	0.4253084712729954	0.3816443046460743	0.7357287962755336	0.8788800973828362	0.8666666666666667	0.9694488254189934	0.486417125155379	3	4	1685	4class	logistic_regression	0.25	0.9473684210526315
0.4491943296735708	0.7966396564708609	0.3494320000594658	0.41607005494212246	0.3924559101592182	0.7966396564708609	0.8819951338199513	0.8125	0.9713032517004603	0.4505058199152806	4	0	1685	4class	logistic_regression	0.7142857142857143	0.7777777777777778
0.40040204412281544	0.6901105028386051	0.28982877706098725	0.36504091300602926	0.36542001514140254	0.6901105028386051	0.8576642335766423	0.6666666666666666	0.9527722057136353	0.3999367035543401	4	1	1685	4class	logistic_regression	0.625	0.6111111111111112
0.40036812536374633	0.7094474876580781	0.2891021488016753	0.3475019475602381	0.361577027257598	0.7094474876580781	0.8600121728545344	0.8666666666666667	0.9575619250632945	0.40988178564102645	4	2	1684	4class	logistic_regression	0.5	0.6111111111111112
0.4667019008069632	0.8177928670453778	0.3854612251115233	0.43533542819121807	0.4037000648245685	0.8177928670453778	0.8892270237370663	0.9375	0.9724759207036122	0.5258912435975659	4	3	1685	4class	logistic_regression	0.5	0.9444444444444444
0.4241575234221793	0.6517868202154808	0.3251118901928316	0.4544931919154527	0.3825293769132023	0.6517868202154808	0.8764455264759586	0.5333333333333333	0.9634306222218179	0.4681670325952561	4	4	1685	4class	logistic_regression	0.25	0.9473684210526315
0.5404852456367515	0.657848743829039	0.363259058103182	0.664880696854266	0.5110596423303835	0.657848743829039	0.9300060864272672	0.4375	0.9646625092107308	0.5233442396693235	0	0	1685	4class	random_forest	0.375	0.8888888888888888
0.5209188609840345	0.678341516046808	0.4094116455555428	0.6183051802717218	0.4795719437845264	0.678341516046808	0.9385644768856448	0.6875	0.9698892362350353	0.5214875407989557	0	1	1685	4class	random_forest	0.14285714285714285	0.9444444444444444
0.5273718925166636	0.7082319545823196	0.4105497785033483	0.5710354838884406	0.48353195711238706	0.7082319545823196	0.9440389294403893	0.6666666666666666	0.9741861049658314	0.5172336506998516	0	2	1685	4class	random_forest	0.5	0.7222222222222222
0.5126198588100351	0.7132092378440522	0.3981741620309088	0.605750390191617	0.45850993007936797	0.7132092378440522	0.9306147291539866	0.5333333333333333	0.9769671048656492	0.5376586863616646	0	3	1684	4class	random_forest	0.5	0.8888888888888888
0.5278526324049295	0.680581494057725	0.4007873235105166	0.632292601979928	0.5097870666721805	0.680581494057725	0.9354838709677419	0.8	0.9694246147754076	0.4892745501089566	0	4	1685	4class	random_forest	0.25	0.7368421052631579
0.4870585960805309	0.6418694241686942	0.43037894852755426	0.6802758797130339	0.44763401354521715	0.6418694241686942	0.9452554744525548	0.7333333333333333	0.9801119212390239	0.5565151156577957	1	0	1685	4class	random_forest	0.0	0.8888888888888888
